shared name	genome_locus	family	cluster_type	provenance
zzzz556	GCF_002086275.1|HODGID_03532	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz557	GCF_002086275.1|HODGID_05092	WhiB	4Fe-4S	core_validated
zzzz558	GCF_002086275.1|HODGID_05129	WhiB	4Fe-4S	core_validated
zzzz559	GCF_002086285.1|DMMPCO_00093	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz560	GCF_002086285.1|DMMPCO_02279	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz561	GCF_002086285.1|DMMPCO_02587	WhiB	4Fe-4S	core_validated
zzzz562	GCF_002086455.1|NEDHNN_01736	Rieske	2Fe-2S	core_validated
zzzz563	GCF_002086455.1|NEDHNN_03130	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz564	GCF_002086455.1|NEDHNN_03401	Radical_SAM_MoaA	4Fe-4S	core_validated
zzzz565	GCF_002086455.1|NEDHNN_04020	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz566	GCF_002086485.1|HOFMJL_00836	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz567	GCF_002086485.1|HOFMJL_01927	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz568	GCF_002086485.1|HOFMJL_02265	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz569	GCF_002086485.1|HOFMJL_02929	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz570	GCF_002086485.1|HOFMJL_03051	Radical_SAM	4Fe-4S	core_validated
zzzz571	GCF_002086485.1|HOFMJL_04905	Radical_SAM	4Fe-4S	core_validated
zzzz572	GCF_002086485.1|HOFMJL_05059	WhiB	4Fe-4S	core_validated
zzzz573	GCF_002086485.1|HOFMJL_05318	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz574	GCF_002086485.1|HOFMJL_05320	Rieske	2Fe-2S	core_validated
zzzz575	GCF_002086485.1|HOFMJL_05424	WhiB	4Fe-4S	core_validated
zzzz576	GCF_002086485.1|HOFMJL_05597	WhiB	4Fe-4S	core_validated
zzzz577	GCF_002086485.1|HOFMJL_05675	WhiB	4Fe-4S	core_validated
zzzz578	GCF_002086485.1|HOFMJL_06296	WhiB	4Fe-4S	core_validated
zzzz579	GCF_002086485.1|HOFMJL_06961	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz580	GCF_002086485.1|HOFMJL_07118	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz581	GCF_002086485.1|HOFMJL_07334	Rieske	2Fe-2S	core_validated
zzzz582	GCF_002086485.1|HOFMJL_07355	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz583	GCF_002086515.1|PIKMPA_01228	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz584	GCF_002086515.1|PIKMPA_02331	Radical_SAM	4Fe-4S	core_validated
zzzz585	GCF_002086515.1|PIKMPA_03251	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz586	GCF_002086515.1|PIKMPA_03909	Rieske	2Fe-2S	core_validated
zzzz587	GCF_002086515.1|PIKMPA_03988	Radical_SAM	4Fe-4S	core_validated
zzzz588	GCF_002086635.1|NHNNAJ_00834	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz589	GCF_002086635.1|NHNNAJ_02035	WhiB	4Fe-4S	core_validated
zzzz590	GCF_002086635.1|NHNNAJ_02073	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz591	GCF_002086675.1|JHIDDO_04388	Molybdoenzyme	4Fe-4S	core_validated
zzzz592	GCF_002086675.1|JHIDDO_04930	Rieske	2Fe-2S	core_validated
zzzz593	GCF_002086675.1|JHIDDO_04931	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz594	GCF_002086675.1|JHIDDO_05358	Rieske	2Fe-2S	core_validated
zzzz595	GCF_002086695.1|AFPEGD_00023	Radical_SAM	4Fe-4S	core_validated
zzzz596	GCF_002086695.1|AFPEGD_00575	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz597	GCF_002086695.1|AFPEGD_04429	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz598	GCF_002086735.1|EPEGMH_00872	Rieske	2Fe-2S	core_validated
zzzz599	GCF_002086735.1|EPEGMH_02699	WhiB	4Fe-4S	core_validated
zzzz600	GCF_002086735.1|EPEGMH_02835	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz601	GCF_002086735.1|EPEGMH_02964	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz602	GCF_002086735.1|EPEGMH_03194	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz603	GCF_002086735.1|EPEGMH_03417	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz604	GCF_002086735.1|EPEGMH_04104	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz605	GCF_002086735.1|EPEGMH_05474	WhiB	4Fe-4S	core_validated
zzzz606	GCF_002086795.1|OHAPAB_01666	Rieske	2Fe-2S	core_validated
zzzz607	GCF_002086795.1|OHAPAB_02716	Radical_SAM	4Fe-4S	core_validated
zzzz608	GCF_002086795.1|OHAPAB_03748	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz609	GCF_002086795.1|OHAPAB_04620	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz610	GCF_002086815.1|GEOMOA_00213	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz611	GCF_002086815.1|GEOMOA_01944	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz612	GCF_002086815.1|GEOMOA_02306	WhiB	4Fe-4S	core_validated
zzzz613	GCF_002086815.1|GEOMOA_02789	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz614	GCF_002086815.1|GEOMOA_02805	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz615	GCF_002086815.1|GEOMOA_03077	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz616	GCF_002086815.1|GEOMOA_03664	Rieske	2Fe-2S	core_validated
zzzz617	GCF_002086815.1|GEOMOA_04289	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz618	GCF_002086815.1|GEOMOA_05304	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz619	GCF_002101555.1|OLCBFO_00083	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz620	GCF_002101555.1|OLCBFO_00568	WhiB	4Fe-4S	core_validated
zzzz621	GCF_002101555.1|OLCBFO_02332	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz622	GCF_002101555.1|OLCBFO_02380	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz623	GCF_002101555.1|OLCBFO_02647	WhiB	4Fe-4S	core_validated
zzzz624	GCF_002101555.1|OLCBFO_06560	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz625	GCF_002101585.1|FIKODN_00909	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz626	GCF_002101585.1|FIKODN_03628	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz627	GCF_002101675.1|KMCKDB_00223	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz628	GCF_002101675.1|KMCKDB_01000	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz629	GCF_002101675.1|KMCKDB_01345	Rieske	2Fe-2S	core_validated
zzzz630	GCF_002101675.1|KMCKDB_01349	WhiB	4Fe-4S	core_validated
zzzz631	GCF_002101675.1|KMCKDB_01946	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz632	GCF_002101675.1|KMCKDB_02273	WhiB	4Fe-4S	core_validated
zzzz633	GCF_002101675.1|KMCKDB_03328	WhiB	4Fe-4S	core_validated
zzzz634	GCF_002101675.1|KMCKDB_04202	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz635	GCF_002101675.1|KMCKDB_04712	WhiB	4Fe-4S	core_validated
zzzz636	GCF_002101675.1|KMCKDB_04928	Rieske	2Fe-2S	core_validated
zzzz637	GCF_002101675.1|KMCKDB_06144	WhiB	4Fe-4S	core_validated
zzzz638	GCF_002101705.1|DIAPBC_00082	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz639	GCF_002101705.1|DIAPBC_00178	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz640	GCF_002101705.1|DIAPBC_01268	Rieske	2Fe-2S	core_validated
zzzz641	GCF_002101705.1|DIAPBC_03130	Radical_SAM	4Fe-4S	core_validated
zzzz642	GCF_002101735.1|LGLBEM_00440	WhiB	4Fe-4S	core_validated
zzzz643	GCF_002101735.1|LGLBEM_00447	WhiB	4Fe-4S	core_validated
zzzz644	GCF_002101735.1|LGLBEM_01513	Rieske	2Fe-2S	core_validated
zzzz645	GCF_002101735.1|LGLBEM_01615	WhiB	4Fe-4S	core_validated
zzzz646	GCF_002101735.1|LGLBEM_01624	WhiB	4Fe-4S	core_validated
zzzz647	GCF_002101735.1|LGLBEM_02969	WhiB	4Fe-4S	core_validated
zzzz648	GCF_002101735.1|LGLBEM_04247	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz649	GCF_002101735.1|LGLBEM_04949	Rieske	2Fe-2S	core_validated
zzzz650	GCF_002101735.1|LGLBEM_05576	WhiB	4Fe-4S	core_validated
zzzz651	GCF_002101775.1|GCHHOD_01632	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz652	GCF_002101775.1|GCHHOD_01635	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz653	GCF_002101815.1|NAMLLC_04988	WhiB	4Fe-4S	core_validated
zzzz654	GCF_002101885.1|KIJJLP_00690	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz655	GCF_002101965.1|DEDNOB_00696	WhiB	4Fe-4S	core_validated
zzzz656	GCF_002101965.1|DEDNOB_00747	WhiB	4Fe-4S	core_validated
zzzz657	GCF_002101965.1|DEDNOB_01163	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz658	GCF_002101965.1|DEDNOB_01242	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz659	GCF_002101965.1|DEDNOB_02245	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz660	GCF_002101965.1|DEDNOB_04453	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz661	GCF_002101965.1|DEDNOB_04986	Rieske	2Fe-2S	core_validated
zzzz662	GCF_002101965.1|DEDNOB_06378	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz663	GCF_002102155.1|PAPGDA_02910	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz664	GCF_002102155.1|PAPGDA_04509	Rieske	2Fe-2S	core_validated
zzzz665	GCF_002102155.1|PAPGDA_04566	Rieske	2Fe-2S	core_validated
zzzz666	GCF_002102175.1|GKGFAF_00646	Radical_SAM	4Fe-4S	core_validated
zzzz667	GCF_002102175.1|GKGFAF_01707	Rieske	2Fe-2S	core_validated
zzzz668	GCF_002102175.1|GKGFAF_03128	Radical_SAM	4Fe-4S	core_validated
zzzz669	GCF_002102175.1|GKGFAF_03565	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz670	GCF_002102175.1|GKGFAF_03777	Rieske	2Fe-2S	core_validated
zzzz671	GCF_002102175.1|GKGFAF_04080	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz672	GCF_002102185.1|PMDPBM_00553	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz673	GCF_002102185.1|PMDPBM_01585	WhiB	4Fe-4S	core_validated
zzzz674	GCF_002102185.1|PMDPBM_02029	Rieske	2Fe-2S	core_validated
zzzz675	GCF_002102185.1|PMDPBM_02695	Rieske	2Fe-2S	core_validated
zzzz676	GCF_002102185.1|PMDPBM_03010	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz677	GCF_002102185.1|PMDPBM_03495	Rieske	2Fe-2S	core_validated
zzzz678	GCF_002102255.1|KEBFLP_01184	WhiB	4Fe-4S	core_validated
zzzz679	GCF_002102255.1|KEBFLP_01773	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz680	GCF_002102255.1|KEBFLP_02573	WhiB	4Fe-4S	core_validated
zzzz681	GCF_002102255.1|KEBFLP_02828	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz682	GCF_002102255.1|KEBFLP_03550	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz683	GCF_002102265.1|OCBBKL_00293	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz684	GCF_002102265.1|OCBBKL_03818	WhiB	4Fe-4S	core_validated
zzzz685	GCF_002102265.1|OCBBKL_03920	Rieske	2Fe-2S	core_validated
zzzz686	GCF_002102345.1|HFEEOL_00491	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz687	GCF_002102345.1|HFEEOL_04589	WhiB	4Fe-4S	core_validated
zzzz688	GCF_002102345.1|HFEEOL_06794	WhiB	4Fe-4S	core_validated
zzzz689	GCF_002102355.1|GLPHLA_02780	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz690	GCF_002102355.1|GLPHLA_02933	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz691	GCF_002102355.1|GLPHLA_04426	Rieske	2Fe-2S	core_validated
zzzz692	GCF_002102355.1|GLPHLA_04668	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz693	GCF_002102355.1|GLPHLA_04786	WhiB	4Fe-4S	core_validated
zzzz694	GCF_002102355.1|GLPHLA_05107	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz695	GCF_002102395.1|BPICGK_00080	Rieske	2Fe-2S	core_validated
zzzz696	GCF_002102395.1|BPICGK_00891	FeS_reductase_CCG	4Fe-4S	core_validated
zzzz697	GCF_002102395.1|BPICGK_01259	Molybdoenzyme	4Fe-4S	core_validated
zzzz698	GCF_002102395.1|BPICGK_01436	Ferredoxin_reductase_FprB	FAD/2Fe-2S	core_validated
zzzz699	GCF_002102395.1|BPICGK_01460	Radical_SAM	4Fe-4S	core_validated
zzzz700	GCF_002102395.1|BPICGK_02552	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz701	GCF_002102395.1|BPICGK_02555	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz702	GCF_002102395.1|BPICGK_02653	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz703	GCF_002102395.1|BPICGK_02880	WhiB	4Fe-4S	core_validated
zzzz704	GCF_002102395.1|BPICGK_03187	Rieske_nitrite_reductase	2Fe-2S	core_validated
zzzz705	GCF_002102395.1|BPICGK_03375	WhiB	4Fe-4S	core_validated
zzzz706	GCF_002104765.1|LJJOBD_00075	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz707	GCF_002104765.1|LJJOBD_00610	Rieske	2Fe-2S	core_validated
zzzz708	GCF_002104765.1|LJJOBD_03651	Rieske	2Fe-2S	core_validated
zzzz709	GCF_002104765.1|LJJOBD_03728	Radical_SAM	4Fe-4S	core_validated
zzzz710	GCF_002104765.1|LJJOBD_03883	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz711	GCF_002104765.1|LJJOBD_05406	Aconitase	4Fe-4S	core_validated
zzzz712	GCF_002104795.1|OMOMAE_00278	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz713	GCF_002104795.1|OMOMAE_01113	Rieske	2Fe-2S	core_validated
zzzz714	GCF_002104795.1|OMOMAE_02341	Rieske	2Fe-2S	core_validated
zzzz715	GCF_002104795.1|OMOMAE_02356	Molybdoenzyme	4Fe-4S	core_validated
zzzz716	GCF_002104795.1|OMOMAE_02413	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz717	GCF_002104795.1|OMOMAE_02415	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz718	GCF_002104795.1|OMOMAE_02847	WhiB	4Fe-4S	core_validated
zzzz719	GCF_002104795.1|OMOMAE_03663	Molybdoenzyme	4Fe-4S	core_validated
zzzz720	GCF_002104795.1|OMOMAE_03903	WhiB	4Fe-4S	core_validated
zzzz721	GCF_002105755.1|EPFOGE_01105	Rieske	2Fe-2S	core_validated
zzzz722	GCF_002105755.1|EPFOGE_02104	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz723	GCF_002105755.1|EPFOGE_02180	Rieske_steroid_oxygenase	2Fe-2S	core_validated
zzzz724	GCF_002105755.1|EPFOGE_03269	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz725	GCF_002116635.1|NLLGOC_00459	Radical_SAM	4Fe-4S	core_validated
zzzz726	GCF_002116635.1|NLLGOC_02347	Rieske	2Fe-2S	core_validated
zzzz727	GCF_002116635.1|NLLGOC_03266	Rieske	2Fe-2S	core_validated
zzzz728	GCF_002116635.1|NLLGOC_03621	Radical_SAM	4Fe-4S	core_validated
zzzz729	GCF_002116635.1|NLLGOC_04266	Radical_SAM	4Fe-4S	core_validated
zzzz730	GCF_002116635.1|NLLGOC_04664	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz731	GCF_002116635.1|NLLGOC_05536	Radical_SAM	4Fe-4S	core_validated
zzzz732	GCF_002157835.1|BGDDJM_01222	WhiB	4Fe-4S	core_validated
zzzz733	GCF_002157835.1|BGDDJM_04431	WhiB	4Fe-4S	core_validated
zzzz734	GCF_002157835.1|BGDDJM_05176	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz735	GCF_002157835.1|BGDDJM_05177	Rieske	2Fe-2S	core_validated
zzzz736	GCF_002157835.1|BGDDJM_05385	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz737	GCF_002157835.1|BGDDJM_06086	Radical_SAM	4Fe-4S	core_validated
zzzz738	GCF_002157835.1|BGDDJM_06368	Molybdoenzyme	4Fe-4S	core_validated
zzzz739	GCF_002157835.1|BGDDJM_06438	Rieske	2Fe-2S	core_validated
zzzz740	GCF_002157835.1|BGDDJM_06473	Rieske	2Fe-2S	core_validated
zzzz741	GCF_002157835.1|BGDDJM_06474	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz742	GCF_002157835.1|BGDDJM_06605	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz743	GCF_002157835.1|BGDDJM_06610	Radical_SAM	4Fe-4S	core_validated
zzzz744	GCF_002157835.1|BGDDJM_07369	WhiB	4Fe-4S	core_validated
zzzz745	GCF_002157835.1|BGDDJM_07592	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz746	GCF_002157835.1|BGDDJM_07929	WhiB	4Fe-4S	core_validated
zzzz747	GCF_002157835.1|BGDDJM_07932	WhiB	4Fe-4S	core_validated
zzzz748	GCF_002245535.1|EMAFND_03865	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz749	GCF_002245535.1|EMAFND_04601	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz750	GCF_002245535.1|EMAFND_05278	WhiB	4Fe-4S	core_validated
zzzz751	GCF_002245535.1|EMAFND_05313	Rieske	2Fe-2S	core_validated
zzzz752	GCF_002245535.1|EMAFND_05379	Rieske	2Fe-2S	core_validated
zzzz753	GCF_002245615.1|LBNJEF_00254	Rieske	2Fe-2S	core_validated
zzzz754	GCF_002245615.1|LBNJEF_01897	WhiB	4Fe-4S	core_validated
zzzz755	GCF_002245615.1|LBNJEF_02311	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz756	GCF_002245615.1|LBNJEF_04488	Molybdoenzyme	4Fe-4S	core_validated
zzzz757	GCF_002245615.1|LBNJEF_05111	Rieske	2Fe-2S	core_validated
zzzz758	GCF_002250655.1|CIOLNM_00127	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz759	GCF_002250655.1|CIOLNM_01646	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz760	GCF_002250655.1|CIOLNM_02036	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz761	GCF_002250655.1|CIOLNM_02162	Rieske	2Fe-2S	core_validated
zzzz762	GCF_002250655.1|CIOLNM_02315	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz763	GCF_002250655.1|CIOLNM_02316	Rieske	2Fe-2S	core_validated
zzzz764	GCF_002250655.1|CIOLNM_02362	Molybdoenzyme	4Fe-4S	core_validated
zzzz765	GCF_002250655.1|CIOLNM_02371	Rieske	2Fe-2S	core_validated
zzzz766	GCF_002250655.1|CIOLNM_02375	Rieske	2Fe-2S	core_validated
zzzz767	GCF_002250655.1|CIOLNM_03225	WhiB	4Fe-4S	core_validated
zzzz768	GCF_002250655.1|CIOLNM_04010	WhiB	4Fe-4S	core_validated
zzzz769	GCF_002250655.1|CIOLNM_04011	WhiB	4Fe-4S	core_validated
zzzz770	GCF_002250655.1|CIOLNM_04780	Molybdoenzyme	4Fe-4S	core_validated
zzzz771	GCF_002250655.1|CIOLNM_05469	WhiB	4Fe-4S	core_validated
zzzz772	GCF_002356315.1|MNDHGN_00407	Rieske	2Fe-2S	core_validated
zzzz773	GCF_002356315.1|MNDHGN_02016	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz774	GCF_002356315.1|MNDHGN_02019	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz775	GCF_002356315.1|MNDHGN_03133	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz776	GCF_002356335.1|NEHPKF_04676	Molybdoenzyme	4Fe-4S	core_validated
zzzz777	GCF_002356335.1|NEHPKF_04901	Rieske	2Fe-2S	core_validated
zzzz778	GCF_002553505.1|EGACHF_00734	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz779	GCF_002553505.1|EGACHF_01152	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz780	GCF_002553505.1|EGACHF_01258	NADH_dehydrogenase	2Fe-2S/4Fe-4S	core_validated
zzzz781	GCF_002553505.1|EGACHF_01292	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz782	GCF_002553505.1|EGACHF_02565	Rieske	2Fe-2S	core_validated
zzzz783	GCF_002553505.1|EGACHF_03051	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz784	GCF_002553505.1|EGACHF_03161	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz785	GCF_002553505.1|EGACHF_03986	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz786	GCF_002553505.1|EGACHF_04080	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz787	GCF_002553505.1|EGACHF_04551	Molybdoenzyme	4Fe-4S	core_validated
zzzz788	GCF_002553505.1|EGACHF_06225	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz789	GCF_002553505.1|EGACHF_06353	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz790	GCF_002591975.1|LDAHIF_02492	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz791	GCF_002591975.1|LDAHIF_05960	Molybdoenzyme	4Fe-4S	core_validated
zzzz792	GCF_002591975.1|LDAHIF_06004	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz793	GCF_002592005.1|ADHINC_00247	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz794	GCF_002592005.1|ADHINC_00531	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz795	GCF_002592005.1|ADHINC_01673	SUF_biogenesis	assembly	core_validated
zzzz796	GCF_002592005.1|ADHINC_01756	Rieske	2Fe-2S	core_validated
zzzz797	GCF_002592005.1|ADHINC_01911	Molybdoenzyme	4Fe-4S	core_validated
zzzz798	GCF_002592005.1|ADHINC_02075	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz799	GCF_002592005.1|ADHINC_02505	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz800	GCF_002592005.1|ADHINC_02799	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz801	GCF_002592005.1|ADHINC_02804	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz802	GCF_002592005.1|ADHINC_03217	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz803	GCF_002592005.1|ADHINC_03334	SUF_biogenesis	assembly	core_validated
zzzz804	GCF_002592005.1|ADHINC_03598	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz805	GCF_002592005.1|ADHINC_03621	Rieske	2Fe-2S	core_validated
zzzz806	GCF_002592005.1|ADHINC_03804	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz807	GCF_002592005.1|ADHINC_04656	WhiB	4Fe-4S	core_validated
zzzz808	GCF_002592005.1|ADHINC_04811	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz809	GCF_002592005.1|ADHINC_04821	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz810	GCF_002592005.1|ADHINC_05006	WhiB	4Fe-4S	core_validated
zzzz811	GCF_002592005.1|ADHINC_05448	Rieske	2Fe-2S	core_validated
zzzz812	GCF_002592005.1|ADHINC_05475	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz813	GCF_002592005.1|ADHINC_05707	Rieske	2Fe-2S	core_validated
zzzz814	GCF_002705925.1|DEFKLM_04003	Rieske	2Fe-2S	core_validated
zzzz815	GCF_002705925.1|DEFKLM_04043	Radical_SAM	4Fe-4S	core_validated
zzzz816	GCF_002705925.1|DEFKLM_04919	Radical_SAM	4Fe-4S	core_validated
zzzz817	GCF_002705925.1|DEFKLM_05214	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz818	GCF_002838065.1|OIMEAF_01848	Rieske_nitrite_reductase	2Fe-2S	core_validated
zzzz819	GCF_002838065.1|OIMEAF_02471	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz820	GCF_002838065.1|OIMEAF_02734	NADH_dehydrogenase	4Fe-4S	core_validated
zzzz821	GCF_002838065.1|OIMEAF_02867	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz822	GCF_002838065.1|OIMEAF_03015	WhiB	4Fe-4S	core_validated
zzzz823	GCF_002838065.1|OIMEAF_04250	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz824	GCF_002838065.1|OIMEAF_04344	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz825	GCF_002838065.1|OIMEAF_04572	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz826	GCF_002838065.1|OIMEAF_05426	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz827	GCF_002838065.1|OIMEAF_05553	Rieske	2Fe-2S	core_validated
zzzz828	GCF_003201655.1|HCMONJ_02418	Rieske	2Fe-2S	core_validated
zzzz829	GCF_003201655.1|HCMONJ_03581	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz830	GCF_003201655.1|HCMONJ_04608	Ferredoxin_2Fe2S	2Fe-2S	core_validated
zzzz831	GCF_003201655.1|HCMONJ_04716	Rieske	2Fe-2S	core_validated
zzzz832	GCF_003201655.1|HCMONJ_04975	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz833	GCF_003201655.1|HCMONJ_05134	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz834	GCF_003201655.1|HCMONJ_05458	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz835	GCF_003201655.1|HCMONJ_05507	Ferredoxin_4Fe4S	4Fe-4S	core_validated
zzzz836	GCF_003201655.1|HCMONJ_05526	WhiB	4Fe-4S	core_validated
zzzz837	GCF_003201655.1|HCMONJ_05625	Molybdoenzyme	4Fe-4S	core_validated
zzzz838	GCF_003201655.1|HCMONJ_05637	Rieske	2Fe-2S	core_validated
zzzz839	GCF_003201655.1|HCMONJ_05926	Rieske	2Fe-2S	core_validated
